x_axis,y_axis,z_axis
337,-556,-19.133
358,-454,-21.073
310,-452,-14.62
429,-550,-19.372
414,-506,-20.123
435,-352,-19.189
421,-325,-21.434
448,-249,-18.391
351,-226,-21.189
346,-255,-21.723
371,-250,-22.923
418,-226,-21.811
401,-236,-22.328
358,-307,-23.208
357,-22,-21.338
436,-15,-19.95
383,-147,-22.187
432,-165,-20.755
341,-182,-20.115
372,-44,-21.719
391,-53,-22.633
353,-53,-20.468
341,-117,-19.964
383,65,-22.625
414,102,-22.343
309,172,-13.015
392,26,-22.855
349,55,-20.301
429,121,-22.373
446,176,-20.417
392,178,-23.634
321,139,-15.986
355,291,-24.926
432,288,-24.863
314,328,-18.002
412,214,-23.604
401,392,-26.54
361,366,-24.849
325,219,-19.094
375,336,-25.374
437,241,-22.363
394,586,-25.219
322,596,-20.641
384,508,-26.028
413,438,-26.455
407,510,-26.283
429,559,-24.675
396,537,-25.799
367,428,-25.441
426,581,-24.812
325,684,-19.579
348,730,-22.37
397,739,-24.587
352,685,-22.616
448,781,-20.764
371,691,-23.223
398,624,-24.741
449,742,-20.805
322,783,-17.834
323,838,-18.406
423,844,-24.571
312,945,-17.185
376,954,-25.859
437,906,-23.49
353,902,-23.78
439,938,-22.925
333,879,-20.959
365,885,-24.281
543,-860,1.8236
562,-859,-0.29747
527,-905,3.4297
567,-913,-0.49434
569,-895,-0.77086
509,-938,0.27538
542,-808,2.0083
471,-832,-12.567
555,-966,1.286
589,-770,-5.8508
482,-788,-8.6838
501,-668,-1.0393
533,-758,2.7908
536,-635,4.1112
484,-636,-6.6007
562,-777,0.42037
572,-718,-0.35888
573,-760,-1.1247
585,-470,-1.6609
544,-528,5.8942
502,-490,1.8805
597,-506,-5.9841
533,-470,5.6676
559,-496,4.0167
490,-559,-1.816
561,-585,3.934
526,-591,5.1992
573,-360,2.3898
562,-391,3.2922
501,-265,-0.69269
596,-359,-4.6615
488,-348,-2.6493
558,-275,3.2169
538,-248,3.9661
511,-322,2.3475
599,-301,-6.1319
600,-12,-7.5647
587,-36,-2.1681
467,-104,-12.249
536,-110,4.5753
483,-148,-5.0298
548,-21,5.1404
590,-162,-3.2002
508,-153,2.1421
515,-64,3.2406
563,170,0.11657
511,98,0.1121
516,154,0.19609
472,72,-11.92
565,46,1.4904
576,139,-2.4643
583,16,-1.9272
598,33,-8.0504
533,69,3.4112
499,271,-5.3154
514,337,-3.1058
460,241,-17.818
536,281,-0.29084
491,387,-8.2047
519,251,-1.8458
560,310,-2.1051
511,232,-2.3398
587,271,-6.6889
577,571,-4.4782
578,482,-4.6473
514,550,-3.1086
490,445,-9.3342
542,471,-0.45504
498,473,-7.1158
540,489,-1.0259
517,423,-3.2504
498,503,-6.0272
593,744,-8.5173
535,699,-0.60353
573,778,-2.0439
478,643,-12.269
537,743,0.68485
554,702,-0.99349
515,624,-3.4207
594,718,-8.923
541,795,1.4837
563,816,-0.16423
460,977,-18.933
487,870,-7.4528
527,814,2.1759
573,974,-1.9959
558,903,-0.43147
510,889,-1.6677
536,898,0.6796
517,995,-1.561
732,-876,-30.288
646,-935,-25.565
708,-839,-29.279
715,-946,-27.43
693,-858,-29.442
615,-820,-17.713
647,-874,-26.204
634,-958,-23.016
627,-906,-21.111
625,-718,-18.869
673,-650,-24.573
685,-773,-28.392
612,-769,-15.966
646,-605,-21.335
694,-655,-25.71
667,-779,-28.335
690,-690,-25.757
741,-618,-26.671
631,-411,-19.721
655,-589,-22.24
730,-581,-26.074
631,-588,-17.33
674,-401,-24.587
688,-548,-24.943
704,-546,-25.284
720,-561,-25.836
730,-517,-26.877
642,-387,-21.649
677,-203,-25.086
620,-345,-14.627
636,-207,-20.927
661,-240,-23.286
662,-366,-23.848
714,-267,-25.416
744,-378,-26.511
744,-219,-25.853
735,-145,-26.197
676,-96,-26.755
650,-131,-24.486
616,-167,-14.086
750,-126,-27.11
719,-30,-26.46
636,-34,-21.942
653,-55,-25.145
746,-75,-27.509
647,184,-25.375
703,131,-27.751
629,27,-20.601
739,11,-26.698
724,160,-27.315
686,142,-27.137
633,55,-20.881
731,142,-27.558
691,80,-28.188
618,251,-18.199
700,259,-26.989
715,249,-27.223
680,301,-27.847
704,337,-28.933
725,382,-27.98
649,336,-26.393
638,303,-24.479
662,226,-26.464
622,436,-21.341
721,470,-28.542
626,539,-22.715
737,566,-29.227
649,581,-27.626
712,545,-29.879
705,448,-28.827
725,511,-29.214
660,486,-28.564
679,619,-29.665
652,684,-28.283
715,672,-29.447
640,723,-25.736
712,621,-29.711
744,625,-29.087
731,661,-29.5
668,644,-29.43
633,757,-22.987
720,915,-28.167
702,832,-27.512
643,875,-24.04
655,846,-26.301
726,990,-28.216
666,980,-27.764
673,887,-26.386
697,938,-28.423
671,906,-25.906
831,-945,-28.284
789,-868,-28.827
760,-968,-27.973
872,-874,-27.873
819,-968,-28.608
895,-946,-28.93
794,-824,-27.874
881,-856,-28.512
844,-840,-28.524
852,-706,-28.044
836,-693,-27.317
866,-763,-29.33
847,-671,-27.877
759,-765,-27.353
899,-665,-28.25
879,-712,-28.378
803,-777,-27.577
789,-686,-27.392
814,-415,-26.307
855,-416,-27.257
893,-491,-30.323
773,-439,-28.341
820,-516,-28.376
881,-521,-29.204
809,-455,-27.497
869,-532,-28.902
815,-482,-28.181
781,-257,-26.705
837,-279,-27.985
814,-297,-27.192
875,-231,-27.893
810,-255,-26.845
761,-243,-26.811
826,-248,-27.132
868,-348,-27.543
843,-386,-26.508
760,-131,-27.032
812,-99,-27.024
821,-186,-26.657
862,-146,-26.981
837,-178,-27.054
796,-188,-26.061
885,-186,-27.403
798,-150,-26.555
851,-69,-27.425
852,112,-27.326
810,156,-27.209
786,110,-27.629
871,14,-27.803
840,189,-27.057
851,70,-27.759
808,33,-27.761
791,131,-27.488
764,197,-27.39
879,231,-27.033
818,322,-28.736
783,388,-28.572
779,300,-28.454
899,226,-26.471
775,354,-28.112
768,210,-27.389
885,360,-28.484
813,377,-29.039
882,479,-27.698
874,432,-28.577
880,579,-28.735
796,530,-28.953
804,472,-28.261
806,545,-28.918
894,558,-28.961
896,526,-29.031
832,451,-27.89
884,744,-31.361
859,741,-31.092
795,768,-30.341
875,643,-28.531
775,612,-28.635
789,633,-28.808
818,728,-30.716
786,742,-30.764
818,657,-29.483
898,905,-27.899
837,849,-29.039
791,947,-28.039
850,982,-26.957
872,948,-27.643
780,819,-30.156
762,856,-29.62
811,913,-28.188
822,809,-30.467
992,-854,-30.235
1036,-804,-36.331
910,-976,-28.663
924,-847,-28.9
945,-956,-29.322
967,-851,-29.345
991,-876,-30.371
993,-830,-30.113
972,-934,-30.259
1047,-789,-39.475
954,-726,-29.796
981,-677,-29.766
959,-632,-28.853
1040,-699,-37.729
954,-673,-29.317
1003,-667,-31.002
930,-683,-29.606
1020,-698,-33.039
986,-560,-29.7
1004,-572,-31.321
961,-478,-29.717
962,-590,-29.437
914,-430,-30.707
1046,-495,-40.395
942,-434,-30.336
961,-557,-28.793
1035,-478,-37.366
942,-320,-28.66
1009,-379,-33.619
1045,-322,-41.509
911,-331,-28.135
1021,-219,-33.46
989,-358,-31.684
1000,-206,-31.072
923,-279,-29.083
917,-202,-28.893
1006,-13,-27.144
988,-60,-27.532
986,-182,-30.39
1029,-32,-31.198
1007,-40,-28.07
1045,-154,-37.827
953,-145,-29.23
923,-161,-28.318
937,-49,-27.212
1007,13,-27.903
918,101,-27.221
947,159,-27.489
933,39,-27.05
914,50,-26.744
929,22,-27.25
995,90,-27.957
986,107,-27.752
1030,40,-31.224
943,286,-27.877
921,293,-27.552
964,345,-29.842
1045,282,-38.61
1028,211,-33.93
1003,394,-31.19
1027,335,-34.252
984,238,-29.003
915,278,-27.546
1020,477,-33.829
939,589,-28.044
909,418,-28.8
954,558,-28.742
960,506,-29.591
927,524,-28.384
1005,462,-31.066
919,581,-28.466
945,527,-28.652
1015,673,-34.542
917,675,-29.786
983,750,-31.352
945,696,-30.198
1001,687,-32.245
994,764,-32.287
911,642,-28.464
978,669,-30.93
926,731,-29.815
930,939,-28.095
955,847,-30.174
993,945,-29.387
965,962,-28.162
1005,966,-31.195
983,868,-30.459
1009,920,-30.955
922,899,-27.911
946,925,-28.532
1092,-935,-54.595
1074,-934,-50.261
1139,-828,-56.983
1084,-910,-52.177
1115,-804,-55.657
1146,-933,-58.405
1128,-973,-56.753
1163,-980,-56.398
1189,-842,-55.496
1070,-781,-46.727
1099,-772,-53.211
1085,-687,-51.201
1161,-771,-57.333
1187,-764,-56.005
1145,-608,-57.046
1161,-789,-57.102
1159,-667,-56.333
1084,-711,-50.711
1156,-514,-57.626
1097,-454,-54.775
1178,-511,-57.044
1127,-432,-57.351
1068,-430,-48.208
1185,-484,-56.864
1067,-592,-47.005
1118,-508,-56.735
1103,-574,-54.456
1172,-355,-55.511
1116,-345,-56.369
1059,-291,-45.746
1155,-208,-55.773
1147,-387,-57.064
1127,-248,-56.815
1160,-287,-56.464
1066,-349,-48.05
1081,-281,-51.886
1123,-96,-53.039
1091,-104,-50.443
1100,-58,-50.801
1183,-32,-52.176
1073,-18,-44.319
1119,-129,-53.801
1185,-93,-52.56
1171,-144,-53.241
1120,-192,-54.719
1112,25,-51.316
1190,131,-53.287
1092,86,-48.737
1088,19,-47.769
1139,55,-53.176
1145,90,-53.522
1078,156,-46.953
1077,195,-46.873
1129,95,-52.651
1194,379,-55.134
1078,312,-48.901
1099,274,-52.291
1152,313,-55.609
1082,248,-48.577
1166,357,-56.007
1099,384,-55.094
1111,340,-55.355
1122,285,-53.935
1167,442,-56.381
1110,588,-55.613
1068,519,-47.67
1097,548,-53.651
1115,479,-55.618
1135,452,-56.163
1159,596,-56.376
1194,572,-55.103
1183,440,-56.136
1096,714,-53.83
1178,622,-56.297
1184,790,-55.53
1123,731,-55.743
1141,766,-56.956
1141,616,-56.907
1093,756,-53.904
1145,721,-57.524
1083,618,-52.491
1173,816,-56.199
1067,965,-46.777
1070,840,-48.15
1088,839,-52.275
1075,917,-49.369
1132,896,-55.676
1198,870,-53.136
1153,863,-55.953
1079,981,-49.923
1278,-809,-45.321
1313,-907,-43.071
1283,-983,-44.304
1250,-990,-47.75
1272,-846,-45.32
1243,-869,-48.431
1334,-808,-38.103
1223,-938,-51.672
1301,-928,-43.846
1330,-631,-40.398
1249,-740,-48.569
1286,-616,-45.462
1272,-710,-46.132
1227,-690,-51.138
1300,-681,-45.06
1234,-632,-49.936
1304,-640,-44.69
1332,-758,-39.886
1247,-544,-48.436
1347,-576,-35.407
1228,-507,-50.851
1315,-483,-41.543
1246,-502,-48.453
1292,-456,-43.796
1228,-439,-49.526
1274,-567,-45.25
1230,-470,-49.789
1268,-370,-44.687
1247,-300,-46.579
1335,-325,-37.004
1225,-279,-50.286
1339,-351,-35.842
1313,-307,-41.115
1217,-382,-50.754
1246,-330,-47.144
1239,-222,-48.164
1304,-168,-43.375
1296,-71,-42.117
1304,-23,-42.934
1258,-67,-44.906
1340,-142,-36.169
1238,-106,-46.486
1308,-188,-42.806
1250,-30,-46.327
1329,-66,-38.499
1209,32,-52.158
1284,105,-44.163
1217,198,-49.548
1310,191,-42.326
1215,47,-51.582
1244,22,-47.493
1252,187,-46.014
1298,166,-42.757
1232,62,-49.765
1300,211,-42.862
1216,327,-52.102
1347,298,-34.487
1334,235,-37.261
1277,293,-44.34
1284,354,-46.044
1334,328,-38.282
1344,358,-36.05
1224,257,-49.023
1245,416,-49.524
1276,514,-44.343
1333,483,-38.449
1345,423,-35.434
1214,467,-53.477
1228,427,-51.74
1222,410,-52.269
1254,464,-48.752
1261,487,-47.345
1251,623,-48.015
1223,708,-52.22
1229,765,-50.969
1251,682,-48.013
1321,636,-41.424
1224,676,-50.942
1318,659,-42.452
1277,748,-44.939
1315,771,-42.541
1215,823,-52.076
1243,939,-46.504
1278,952,-44.755
1226,980,-49.166
1346,868,-34.371
1277,858,-45.1
1210,864,-51.831
1339,826,-37.884
1251,953,-45.612
1369,-932,-31.805
1453,-908,-28.283
1384,-802,-29.104
1450,-843,-28.785
1406,-899,-28.478
1448,-977,-27.01
1368,-962,-31.607
1494,-892,-27.773
1375,-912,-31.035
1374,-788,-30.072
1397,-622,-27.471
1373,-611,-29.937
1460,-645,-27.851
1479,-662,-27.106
1365,-691,-31.347
1446,-722,-26.221
1374,-723,-29.714
1461,-700,-27.046
1413,-479,-25.887
1468,-486,-24.612
1460,-456,-24.394
1381,-556,-27.548
1444,-440,-24.249
1417,-583,-26.21
1401,-510,-26.599
1410,-417,-25.111
1452,-557,-25.187
1454,-311,-24.96
1391,-339,-27.03
1431,-243,-25.516
1381,-234,-27.27
1448,-225,-26.187
1497,-285,-24.49
1375,-388,-27.953
1469,-305,-24.735
1413,-339,-25.886
1483,-124,-25.397
1414,-142,-26.836
1440,-25,-26.04
1410,-8,-26.915
1360,-65,-31.042
1359,-100,-31.149
1428,-166,-26.839
1368,-135,-29.955
1370,-79,-29.241
1475,76,-26.885
1402,173,-27.916
1411,137,-27.395
1452,175,-27.099
1374,106,-29.441
1385,49,-27.55
1468,193,-26.455
1395,86,-27.229
1453,38,-26.459
1467,350,-25.113
1499,249,-25.451
1452,322,-24.856
1433,398,-25.325
1380,355,-27.394
1460,304,-24.787
1435,354,-24.555
1486,296,-24.404
1415,261,-26.733
1446,573,-27.785
1419,413,-25.847
1442,490,-27.614
1448,463,-26.982
1443,599,-28.026
1431,507,-27.398
1494,494,-27.709
1454,536,-28.273
1442,415,-25.618
1494,682,-29.066
1475,744,-28.334
1394,797,-28.666
1398,629,-28.673
1499,655,-28.627
1393,712,-28.339
1420,660,-27.995
1441,783,-26.773
1399,781,-28.182
1454,905,-27.626
1391,991,-28.304
1487,816,-26.449
1489,913,-27.783
1451,856,-27.599
1450,822,-26.678
1367,841,-30.516
1444,871,-27.144
1498,867,-26.786
1593,-939,-26.765
1626,-825,-25.312
1527,-871,-26.935
1596,-889,-27.419
1550,-943,-27.882
1613,-908,-26.978
1552,-824,-26.272
1568,-857,-26.583
1593,-907,-27.558
1648,-774,-24.88
1563,-703,-26.197
1647,-693,-25.306
1631,-758,-24.906
1589,-743,-25.063
1525,-669,-25.956
1527,-645,-26.367
1539,-734,-26.489
1590,-672,-26.082
1528,-436,-24.669
1579,-518,-24.334
1611,-584,-25.136
1630,-509,-24.055
1649,-479,-23.68
1583,-411,-24.422
1536,-471,-24.91
1510,-420,-24.883
1512,-590,-25.698
1642,-253,-24.657
1546,-365,-24.824
1590,-244,-25.627
1611,-378,-24.415
1523,-248,-24.356
1526,-313,-24.628
1572,-390,-24.26
1557,-268,-25.105
1623,-313,-25.368
1580,-166,-24.439
1649,-88,-26.272
1518,-148,-24.475
1627,-91,-26.583
1597,-17,-26.678
1605,-162,-25.103
1585,-54,-26.244
1599,-139,-25.064
1561,-6,-27.012
1637,108,-25.325
1558,116,-26.979
1571,97,-27.305
1619,70,-26.011
1641,21,-27.584
1615,87,-26.138
1548,62,-27.533
1578,129,-26.399
1620,9,-26.746
1638,223,-25.135
1560,255,-25.744
1532,293,-24.826
1535,219,-26.629
1521,349,-25.339
1582,372,-25.576
1605,343,-26.314
1631,285,-26.691
1613,319,-26.714
1525,456,-26.228
1547,492,-26.781
1582,568,-28.425
1522,552,-28.147
1635,450,-24.951
1562,443,-25.829
1641,533,-25.922
1591,444,-25.882
1575,583,-29.054
1605,625,-28.343
1535,788,-27.098
1548,615,-29.044
1578,761,-26.766
1650,660,-27.102
1587,680,-27.17
1559,742,-27.429
1567,676,-27.705
1646,700,-26.302
1624,851,-26.028
1590,861,-27.131
1521,927,-28.083
1639,893,-26.891
1606,913,-27.938
1614,971,-28.473
1542,845,-27.217
1547,988,-28.207
1515,990,-27.914
1783,-810,-50.729
1689,-889,-24.902
1667,-989,-26.438
1698,-919,-25.15
1667,-893,-24.81
1698,-813,-25.345
1775,-883,-45.088
1742,-960,-30.606
1693,-970,-25.703
1684,-656,-26.079
1756,-778,-35.614
1786,-728,-49.756
1728,-632,-28.666
1761,-627,-36.982
1662,-791,-25.204
1721,-658,-27.061
1702,-765,-25.574
1711,-605,-26.245
1747,-422,-29.734
1710,-449,-24.575
1682,-519,-24.416
1724,-554,-25.566
1723,-469,-25.155
1797,-444,-52.491
1696,-428,-23.874
1672,-537,-24.68
1680,-482,-24.088
1707,-205,-25.393
1785,-315,-49.5
1783,-281,-47.985
1734,-208,-27.122
1663,-342,-23.825
1675,-324,-23.861
1786,-352,-49.613
1757,-346,-34.297
1715,-276,-25.364
1745,-32,-31.275
1763,-154,-38.084
1760,-14,-37.05
1726,-169,-26.318
1766,-47,-40.547
1766,-189,-39.038
1663,-135,-25.061
1731,-56,-27.579
1772,-74,-44.557
1731,142,-28.578
1747,35,-31.686
1675,67,-25.379
1748,181,-31.635
1741,87,-30.352
1781,76,-48.5
1693,179,-25.553
1721,44,-27.8
1750,144,-32.679
1739,231,-29.984
1795,382,-52.756
1727,244,-27.669
1772,301,-43.127
1678,208,-24.805
1683,259,-25.419
1735,262,-28.552
1778,322,-46.44
1685,223,-25.077
1713,568,-26.946
1736,439,-26.954
1664,415,-25.735
1729,530,-28.159
1770,411,-40.3
1665,468,-25.414
1769,589,-42.98
1723,408,-25.382
1795,462,-52.888
1799,611,-55.832
1751,741,-32.696
1762,728,-38.103
1734,740,-28.397
1684,632,-26.371
1774,748,-44.195
1732,650,-28.994
1795,645,-55.049
1724,726,-27.479
1671,917,-27.262
1743,971,-32.28
1698,821,-24.848
1727,816,-25.644
1749,890,-32.463
1682,941,-27.845
1681,899,-27.019
1705,915,-27.441
1759,825,-35.262
1925,-938,-52.8
1844,-955,-60.898
1941,-833,-44.963
1856,-877,-59.708
1891,-852,-57.857
1946,-935,-45.988
1848,-915,-60.543
1883,-886,-58.399
1862,-851,-59.569
1911,-617,-53.968
1812,-641,-55.763
1901,-781,-55.649
1894,-633,-56.458
1890,-766,-56.749
1888,-741,-57.111
1933,-690,-48.257
1865,-607,-56.786
1841,-742,-58.482
1819,-577,-56.142
1928,-434,-50.961
1924,-499,-50.884
1874,-505,-58.1
1944,-576,-43.974
1906,-457,-56.092
1922,-464,-52.391
1813,-541,-55.908
1949,-512,-42.872
1883,-221,-57.994
1910,-343,-53.42
1919,-298,-52.205
1859,-215,-58.663
1920,-204,-52.765
1817,-324,-57.288
1816,-289,-56.722
1882,-310,-56.934
1927,-262,-50.251
1892,-33,-58.604
1840,-158,-59.326
1861,-65,-58.932
1934,-98,-49.101
1825,-143,-58.492
1882,-152,-59.117
1864,-142,-59.371
1899,-166,-57.878
1920,-54,-53.929
1864,156,-60.072
1882,136,-59.34
1939,47,-47.946
1860,63,-58.873
1922,198,-52.282
1930,178,-49.65
1945,151,-44.843
1836,55,-59.811
1836,75,-58.994
1929,276,-51.202
1863,225,-59.47
1816,214,-58.621
1852,252,-59.84
1841,366,-59.116
1892,257,-58.194
1908,326,-56.106
1899,381,-58.03
1932,327,-50.695
1897,545,-58.688
1823,578,-58.643
1823,476,-58.456
1861,426,-60.024
1930,476,-51.929
1877,589,-59.689
1915,437,-56.072
1913,487,-56.295
1898,466,-58.41
1896,657,-57.076
1819,767,-58.019
1867,742,-58.32
1879,699,-58.004
1891,791,-56.955
1947,703,-44.177
1940,628,-47.243
1891,621,-57.526
1940,777,-46.471
1884,875,-58.929
1830,895,-59.343
1848,953,-60.847
1844,994,-62.259
1823,985,-60.924
1867,952,-60.861
1836,835,-58.739
1847,915,-60.185
1887,825,-57.746
2022,-893,-31.555
2041,-873,-32.373
2015,-978,-32.115
2077,-964,-37.332
2054,-978,-34.76
1962,-911,-40.05
2077,-832,-37.691
2004,-955,-32.255
1964,-955,-40.192
2078,-734,-36.931
2025,-764,-31.821
2010,-734,-31.435
1997,-664,-30.929
2032,-715,-31.834
2056,-757,-33.71
2044,-790,-32.764
2097,-754,-41.022
1975,-606,-35.411
2002,-502,-31.111
1970,-403,-37.71
2036,-481,-32.907
2071,-517,-36.393
1963,-455,-39.51
2044,-403,-35.814
2023,-528,-31.343
2050,-574,-32.255
2010,-561,-30.775
2070,-321,-39.933
2011,-359,-33.671
2086,-367,-42.895
2070,-370,-39.499
2052,-309,-37.036
2052,-206,-34.484
2002,-381,-33.035
1999,-203,-33.027
2098,-316,-45.347
2083,-124,-38.885
2016,-79,-31.63
1984,-90,-33.88
1987,-182,-34.555
2011,-177,-32.302
2045,-90,-33.336
1967,-141,-38.247
2081,-168,-39.008
2061,-138,-35.094
2098,86,-41.972
2094,10,-41.487
2003,191,-32.291
2026,94,-33.094
1965,192,-38.311
1997,64,-32.407
2060,13,-35.546
2010,167,-32.206
2069,103,-36.886
1977,255,-37.043
1973,211,-36.883
2002,242,-32.876
2046,295,-34.864
2095,250,-42.959
1992,221,-32.652
2060,277,-36.791
1993,282,-33.781
1979,338,-36.897
2013,411,-33.846
2016,446,-33.248
2066,461,-37.374
1977,470,-37.843
2015,579,-32.653
1970,503,-38.878
2096,536,-42.695
2088,514,-40.968
2034,493,-33.749
1959,726,-40.38
1999,681,-32.128
2060,620,-35.216
2071,633,-37.213
2057,681,-36.635
2016,653,-32.461
2027,770,-32.674
1970,705,-37.236
2023,749,-33.428
1987,990,-36.097
1969,878,-38.949
2058,918,-36.482
2060,979,-36.667
1965,937,-40.969
1979,830,-36.397
2052,880,-35.76
1992,894,-33.977
2021,874,-34.149
2110,-883,-43.289
2209,-967,-48.58
2113,-801,-43.319
2216,-891,-48.231
2187,-878,-46.523
2169,-846,-45.883
2115,-831,-44.348
2159,-886,-45.803
2219,-818,-47.611
2123,-683,-44.975
2166,-754,-47.154
2147,-649,-46.298
2161,-619,-46.579
2240,-605,-48.594
2140,-690,-45.932
2248,-714,-48.081
2225,-698,-48.078
2195,-744,-47.954
2208,-548,-48.893
2133,-514,-47.371
2191,-542,-49.191
2182,-520,-49.792
2117,-488,-46.679
2182,-418,-48.804
2176,-557,-48.619
2207,-436,-49.896
2149,-493,-48.569
2205,-203,-49.894
2115,-349,-48.242
2205,-242,-50.4
2204,-386,-49.392
2185,-263,-51.255
2146,-385,-48.9
2222,-273,-49.334
2182,-348,-49.153
2133,-321,-49.567
2133,-113,-46.281
2231,-53,-49.211
2144,-73,-47.214
2224,-11,-49.022
2127,-66,-45.695
2179,-148,-48.483
2218,-157,-49.73
2145,-177,-47.578
2158,-2,-48.043
2172,116,-47.475
2109,109,-44.094
2130,98,-46.008
2198,198,-48.085
2134,132,-46.649
2214,190,-48.783
2239,25,-48.752
2243,127,-48.65
2174,84,-47.839
2207,226,-48.692
2198,378,-50.72
2230,370,-50.101
2223,214,-48.678
2179,360,-50.274
2193,313,-50.159
2231,338,-49.68
2168,393,-50.142
2200,297,-50.182
2232,424,-50.328
2186,551,-50.44
2114,447,-45.832
2161,599,-49.201
2126,484,-47.078
2225,593,-49.319
2140,598,-48.435
2194,523,-50.537
2127,430,-47.666
2128,696,-47.64
2248,727,-49.439
2190,667,-49.334
2227,792,-49.645
2198,701,-49.582
2172,753,-49.184
2146,650,-48.686
2109,692,-45.633
2142,628,-48.303
2133,841,-48.782
2109,958,-46.03
2166,914,-49.932
2126,913,-47.285
2233,984,-50.814
2154,984,-50.663
2136,951,-49.047
2246,965,-50.47
2180,870,-50.56
2272,-906,-49.15
2301,-878,-48.845
2374,-822,-50.114
2342,-944,-48.442
2342,-853,-49.337
2312,-981,-48.837
2379,-876,-49.292
2286,-976,-48.497
2359,-967,-48.15
2347,-668,-50.887
2309,-711,-48.731
2357,-741,-50.815
2400,-660,-50.749
2262,-667,-48.156
2359,-622,-50.053
2280,-675,-47.89
2311,-763,-47.773
2327,-654,-49.863
2301,-445,-50.463
2366,-558,-49.959
2346,-524,-50.835
2397,-494,-49.044
2317,-581,-49.567
2369,-576,-49.331
